11979	ἄτακτος	a)/taktos	disordered	ἄτακτος [des : ος, ον ]	qui n'est pas en ordre de bataille ; qui n'est pas à son poste, qui ne prend pas part au combat ; qui ne reste pas à son poste, indiscipliné	désordonné	ungeordnet	139	689
115244	χύτρα	xu/tra	earthen pot	χύτρα [gens : ας (ἡ) ]	vase d'argile, pot de terre, marmite ; figue noire séchée	pot de terre	Irdener Topf	68	689
96698	ῥάκος	r(a/kos	a ragged garment, a rag	ῥάκος [gens : εος-ους (τὸ) ]	déchirure	un vêtement déchiré, un chiffon	ein zerlumptes Kleidungsstück, ein Lappen	42	689
77023	ὀλιγαρχία	o)ligarxi/a	an oligarchy, government in the hands of a few families	ὀλιγαρχία [gens : ας (ἡ) ]	oligarchie	une oligarchie, un gouvernement aux mains de quelques familles	eine Oligarchie, Regierung in den Händen einiger Familien	424	690
78048	ὀστέον	o)ste/on	a bone	ὀστέον [des : gens : έου-οῦ, (τὸ) ]	os, ossement ; partie la plus dure d'une chose, le noyau (d'un fruit)	un os	ein Knochen	844	691
64651	κλέος	kle/os	glory	κλέος [(τὸ) ]	bruit, nouvelle qui se répand	gloire	Ruhm	205	691
27483	αἰθήρ	ai)qh/r	ether, the brighter purer air, the sky	αἰθήρ [gens : έρος (ὁ, ἡ) ]	région supérieure de l'air, éther ; air, espaces aériens, ciel ; air qu'on respire, air au milieu duquel on vit	l'éther, l'air plus pur et plus pur, le ciel	Äther, die hellere, reinere Luft, der Himmel	204	691
34705	δισμύριοι	dismu/rioi	twenty thousand	δισμύριοι [des : αι, α ]	vingt mille	vingt mille	zwanzigtausend	163	691
28513	βαρβαρικός	barbariko/s	barbaric	βαρϐαρικός [des : ή, όν ]	d'étranger, de barbare, qui concerne les étrangers ou les barbares ; barbare, cruel	barbare	barbarisch	137	691
77024	ὀλιγαρχικός	o)ligarxiko/s	oligarchical	ὀλιγαρχικός [des : ή, όν ]	qui concerne l'oligarchie ; de nature oligarchique ; partisan de l'oligarchie	Oligarchique	Oligarchischen	111	691
105981	σωματικός	swmatiko/s	of or for the body, bodily	σωματικός [des : ή, όν ]	du corps, corporel ; corporel, matériel	de ou pour le corps, corporellement	von oder für den Körper, körperlich	78	691
82192	παρεμβάλλω	paremba/llw	put in beside	παρεμϐάλλω [tr. intr. ]	jeter en outre dans, ajouter ; insérer à côté ou dans l'intervalle, glisser dans ; intercaler ; mettre, ranger dans une classe ou un ordre ; se mettre en ordre de bataille ; camper ; faire irruption	Mettre à côté	Setzen Sie neben	72	691
94642	πῦρ	pu=r	fire	πῦρ [gens : πυρός (τὸ) ]	feu	Feu	Feuer	1540	693
53337	φιλέω	file/w	love, welcome, kiss	φιλέω	aimer d'amitié (p. opp. à aimer d'amour) ; aimer d'amour ; aimer	amour, bienvenue, baiser	Liebe, Willkommen, Kuss	1028	693
82194	παρεμβολή	parembolh/	insertion	παρεμϐολή [gens : ῆς (ἡ) ]	action de jeter au milieu de	insertion	Einfügung	281	693
64653	κλέπτης	kle/pths	thief	κλέπτης [gens : ου (ὁ) ]	voleur ; tout homme qui dérobe ou dissimule qqe ch., fourbe	voleur	Dieb	99	693
11983	ἄτεκνος	a)/teknos	without children	ἄτεκνος [des : ος, ον, ]	qui n'a pas d'enfants	Sans enfants	ohne Kinder	47	693
63627	κένωσις	ke/nwsis	emptying	κένωσις [gens : εως (ἡ) ]	vacuité, état d'un corps vide ; évacuation, déjection	vidange	Entleerung	42	693
72910	μισθός	misqo/s	wages, pay, hire	μισθός [gens : οῦ (ὁ) ]	salaire	salaires, salaire, embauche	Löhne, zahlen, mieten	599	694
87417	πολυκρατής	polukrath/s	very mighty	πολυκρατής [des : ής, ές ]	très puissant, tout-puissant	Très puissant	Sehr mächtig	3	740
8299	Πολυκράτης	*polukra/ths		Πολυκράτης [gens : ους (ὁ) ]	Polykratès (Polycrate)	Polykratès (Polycrate)		96	104
87484	πολυνεικής	poluneikh/s	much-wrangling	πολυνεικής [des : ής, ές adj. ]	qui aime les querelles	Beaucoup de querelles	Viel-wrangling	3	807
8307	Πολυνείκης	*polunei/khs	Polyneices	Πολυνείκης [gens : ους (ὁ) ]	Polynéikès (Polynice)	Polyneices	Polyneices	103	112
87113	πολύτλας	polu/tlas	having borne much, much-enduring	πολύτλας [adj. m. ]	qui a beaucoup souffert, ou qui souffre beaucoup ; très patient	ayant supporté beaucoup, beaucoup de persévérance	viel, viel ausdauernd getragen zu haben	43	436
? 86393	πόλυτλας	po/lutlas	much-enduring	πολύτλας [adj. m. ]	qui a beaucoup souffert, ou qui souffre beaucoup ; très patient	Très durable	Vieldauernd	3	744
