3105	Αἴγυπτος	*ai)/guptos	Egypt (f.); king Aegyptus (m.)	Αἴγυπτος [gens : ου (ἡ) (ὁ) ]	Ægyptos ; Égypte	Égypte (f.); roi Aegyptus (m.)	Ägypten (f.); König Aegyptus (m.)	961	33
50612	εἰσβαίνω	ei)sbai/nw	to go on board, embark; come in; go into, put into	εἰσϐαίνω [tr. intr. ]	entrer dans ; faire entrer dans, embarquer	monter à bord, embarquer; entrez; entrer, mettre dans	an Bord gehen, einschiffen; Komm herein; hineingehen, hineinstecken	108	33
11307	ἄλγημα	a)/lghma	pain felt	ἄλγημα [gens : ατος (τὸ) ]	douleur	Douleur ressentie	Schmerz fühlte sich an	45	33
23743	ἀποδιδράσκω	a)podidra/skw	run away, shun, avoid	ἀποδιδράσκω	s'enfuir secrètement ; fuir	fuir, fuir, éviter	weglaufen, meiden, meiden	255	34
34	Ἕρμιππος	*(/ermippos		Ἕρμιππος [gens : ου (ὁ) ]	Hermippos	Hermippos		51	34
21658	ἀπαραίτητος	a)parai/thtos	not to be moved by prayer	ἀπαραίτητος [des : ος, ον ]	inexorable, inflexible ; qu'on ne peut détourner	Ne pas être ému par la prière	Nicht durch Gebet bewegt werden	51	34
57805	ἰαίνω	i)ai/nw	to heat	ἰαίνω	faire chauffer ; amollir par la chaleur ; échauffer le cœur, réjouir, charmer, être réchauffé, réjoui, charmé	chauffer	zu erhitzen	45	34
81536	παρακρούω	parakrou/w	strike aside	παρακρούω [tr. intr. ]	heurter de côté ; avoir l'esprit dérangé (frappé)	Frappe de côté	Beiseite schlagen	144	35
59858	καθότι	kaqo/ti	in what manner	καθότι	comment, de quelle manière ; selon que, comme ; en ce que, en tant que	De quelle manière	In welcher Weise	53	35
24772	ἀποτελέω	a)potele/w	bring to an end	ἀποτελέω	mener à terme	Mettre fin	Zu einem Ende bringen	219	36
62970	καταστροφή	katastrofh/	an overturning	καταστροφή [gens : ῆς (ἡ) ]	renversement ; dénouement, fin	un renversement	ein Umkippen	71	36
114588	χόλος	xo/los	gall	χόλος [gens : ου (ὁ) ]	bile ou fiel ; sujet de bile ou de colère	fiel	Galle	138	37
* 69141	λογιστικός	logistiko/s	skilled	λογιστικός [des : ή, όν ]@ὁ λογιστικός (in λογιστικός) [des : ή, όν ]	qui concerne le calcul ; qui concerne le raisonnement@habile calculateur	qualifié	Qualifizierte	59	37
17534	ἀναιρέω	a)naire/w	take away; destroy, mid. gain, win	ἀναιρέω	enlever ; enlever, remporter (un prix) ; enlever, faire disparaître, emmener de force ou par ruse ; faire périr ; ordonner, prescrire ; enlever pour soi, prendre pour soi ou sur soi ; enlever, prendre dans ses bras ; enlever un mort pour lui donner la sépulture ; enlever, emporter ; emmener avec soi, prendre à son service ; enlever, faire disparaître ; prendre sur soi, se charger de	à emporter; détruire, au milieu. gagner, gagner	wegbringen; zerstören, Mitte. gewinnen, gewinnen	1931	38
* 76370	ὄπισθεν	o)/pisqen	behind	ὄπισθεν [adv. prép. ]@τὰ ὄπισθεν (in ὄπισθεν) [adv. prép. ]@τὸ ὄπισθεν (in ὄπισθεν) [adv. prép. ]@οἱ ὄπισθεν (in ὄπισθεν) [adv. prép. ]	ensuite@ce qui est par derrière, les parties postérieures@ce qui est par derrière, les parties postérieures@ceux qui viennent derrière, les suivants	derrière	hinter	452	38
51650	εὐήθεια	eu)h/qeia	goodness of heart, good nature, guilelessness, simplicity, honesty	εὐήθεια [gens : ας (ἡ) ]	honnête simplicité	bonté de cœur, bonne nature, innocence, simplicité, honnêteté	Herzensgüte, gute Natur, Schuldlosigkeit, Einfachheit, Ehrlichkeit	53	38
103274	συγγίγνομαι	suggi/gnomai	be in company with	συγγίγνομαι	naître avec ; être ensemble, être avec, avoir des rapports, fréquenter ; venir à l'aide de, aider, secourir	être en compagnie de	in Gesellschaft sein mit	228	39
50618	εἰσβολή	ei)sbolh/	invasion	εἰσϐολή [gens : ῆς (ἡ) ]	action de lancer ou de se lancer dans	invasion	Invasion	156	39
27394	αἰνός	ai)no/s	dread, grim	αἰνός [des : ή, όν, adv. ]	terrible, affreux, effrayant	redoutable, sinistre	Angst, grimmig	168	602
27241	αἶνος	ai)=nos	a tale, story	αἶνος [gens : ου (ὁ) ]	récit, conte, histoire ; louange	un conte, une histoire	eine Geschichte	26	449
3132	Αἶνος	*ai)=nos	tale	Αἶνος [gens : ου, (ἡ) (ὁ) ]	Ænos	conte	Geschichte	33	60
27416	αἰόλος	ai)o/los	quick-moving	αἰόλος [des : η, ον ]	qui s'agite ou se meut sans cesse	Mouvement rapide	Schnell bewegend	30	624
3110	Αἴολος	*ai)/olos	Aeolus, father of Sisyphos	Αἴολος [gens : ου (ὁ) ]	Æolos (Éole)	Éole, père de Sisyphe	Aeolus, Vater von Sisyphos	54	38
13953	ἀκήρατος	a)kh/ratos	unmixed, uncontaminated, undefiled	ἀκήρατος [des : ος, ον ]	non mêlé, sans alliage, pur (eau, liquide, etc.) ; non entamé, non endommagé, entier, intact	non mélangé, non contaminé, non souillé	ungemischt, nicht kontaminiert, unbefleckt	42	606
1220	Ἀκήρατος	*)akh/ratos		Ἀκήρατος [gens : ου (ὁ) ]	Akèratos	Akèratos		3	196
