75513	ὅμιλος	o(/milos	crowd	ὅμιλος [gens : ου (ὁ) ]	rassemblement, troupe, foule, multitude ; tumulte, bruit d'une troupe ou d'une foule	foule	Menge	204	213
12531	ἀδοξία	a)doci/a	ill repute	ἀδοξία [gens : ας (ἡ) ]	dédain	Mauvaise réputation	Krank rechnen	60	213
6357	Λεωτυχίδης	*lewtuxi/dhs		Λεωτυχίδης [gens : ου (ὁ) ]	Léôtykhidès	Léôtykhidès		44	213
96221	θρασύς	qrasu/s	bold, rash	θρασύς [des : εῖα, ύ ]	hardi, résolu, courageux ; confiant ; audacieux, arrogant ; aventureux	gras, éruption cutanée	mutig, unbesonnen	305	214
51828	εὐλαβέομαι	eu)labe/omai	beware, take care	εὐλαϐέομαι	prendre garde à	méfiez-vous, prenez garde	Vorsicht, pass auf dich auf	219	214
81715	παραπλέω	paraple/w	sail by; sail past; sail along	παραπλέω	naviguer auprès de ou le long de ; aller par eau d'un endroit à un autre	naviguer par; passer devant; naviguer le long	segeln vorbei; vorbei segeln; segeln entlang	201	214
11490	ἄνειμι	a)/neimi	go up, reach	ἄνειμι	revenir	monter, atteindre	geh rauf, greif	181	214
41454	ἐκπηδάω	e)kphda/w	to leap out	ἐκπηδάω	sauter de, s'élancer de ; sauter hors de	sauter	herausspringen	61	214
60040	καρπόω	karpo/w	to bear fruit	καρπόω	porter des fruits, produire comme fruit ; offrir des fruits sur l'autel ; récolter pour soi, recueillir les fruits de ; faire produire pour soi, piller, épuiser par le pillage	porter des fruits	Früchte tragen	141	215
51829	εὐλαβής	eu)labh/s	taking hold well	εὐλαϐής [des : ής, ές ]	qui prend ses précautions, qui se tient sur ses gardes ; qui a la crainte de Dieu, pieux, religieux ; accompli avec prudence ; dont il est facile de se garder	Tenir bien	Gut halten	60	215
* 25981	ἀρχή	a)rxh/	beginning, rule, order	ἀρχή [gens : ῆς (ἡ) adv. ]@ἡ ἀρχή (in ἀρχή) [gens : ῆς (ἡ) adv. ]	ce qui est en avant@le gouvernement	début, règle, ordre	Anfang, Regel, Reihenfolge	5878	216
75516	ὅμορος	o(/moros	having the same borders with, marching with, bordering on	ὅμορος [des : ος, ον,]	qui confine, limitrophe	ayant les mêmes frontières avec, marchant avec, bordant	die gleichen Grenzen haben mit, marschieren mit, grenzen an	203	216
4312	Εὐφράτης	*eu)fra/ths	the river Euphrates	Εὐφράτης [gens : ου (ὁ) ]	l'Euphrate (auj. al-Furāt, Evfrátis) (fl.) ; Euphratès, (h.)	l'Euphrate	der Euphrat	166	216
* 57987	ἰή	i)h/	voice	1 ἰή [interj. ]@2 ἰή > 2 ἰά@2 ἰή > 1 ἰά	Iè ! Pæôn@trait, javelot@bruit, voix, cri	voix	Stimme	42	216
64176	κηδεμών	khdemw/n	one who is in charge	κηδεμών [gens : όνος (ὁ) ]	qui prend soin de, qui veille à, qui protège, défenseur de ; qui prend soin d'un mort, qui rend les derniers devoirs ; parent par alliance	celui qui est en charge	einer, der verantwortlich ist	41	216
70348	μέγας	me/gas	big	μέγας [des : μεγάλη, μέγα, adv. ]	grand	gros	groß	12819	217
63151	κατέρχομαι	kate/rxomai	to go down from; return from exile	κατέρχομαι	descendre ; revenir ; fondre sur, attaquer	descendre de; retour d'exil	hinuntergehen von; Rückkehr aus dem Exil	344	217
* 82742	πέλας	pe/las	near (+gen.)	πέλας [adv. ]@οἱ πέλας (in πέλας) [adv. ]@ὁ πέλας (in πέλας) [adv. ]	près, auprès@les voisins, les proches, le prochain, autrui@les voisins, les proches, le prochain, autrui	près (+ gén.)	in der Nähe (+ Gen.)	270	217
64177	κηδεστής	khdesth/s	connexion by marriage	κηδεστής [gens : οῦ (ὁ) ]	tout parent par alliance ; beau-père	Connexion par mariage	Verbindung durch Heirat	133	217
50238	εἰμί	ei)mi/	to be; exist	εἰμί [des : εἰμί εἰμί εἰμί ἐστί (ἡ τράπεζα)adv. ]	être ; > καί ; > ποῦ	être; exister	sein; existieren	99937	698
50056	εἶμι	ei)=mi	to go	εἶμι	aller ; s'en aller, partir	aller	gehen	2673	516
50258	εἰρήνη	ei)rh/nh	peace	εἰρήνη [gens : ης (ἡ) ]	paix	paix	Frieden	1409	718
4197	Εἰρήνη	*ei)rh/nh	peace	Εἰρήνη [gens : ης (ἡ) ]	Eirènè	paix	Frieden	3	101
50284	εἰς	ei)s	into, to	εἰς [adv. prép. ]	dedans, dans	dans, à	im Ganzen	44362	744
49977	εἷς	ei(=s	one	εἷς [des : μία, ἕν, gens : ἑνός, μιᾶς, ἑνός, subst. ]	un, une, un	une	einer	7864	438
