6687	Μακεδονικός	*makedoniko/s		Μακεδονικός [des : ή, όν ]	de Macédoine	de Macédoine		50	543
49055	ἐπιχθόνιος	e)pixqo/nios	upon the earth, earthly	ἐπιχθόνιος [des : ος α, ον ]	qui vit sur la terre ; habitant d'une terre	sur la terre, terrestre	auf der Erde irdisch	45	543
1567	Ἀνδοκίδης	*)andoki/dhs		Ἀνδοκίδης [gens : ου (ὁ) ]	Andokidès (Andocide)	Andokidès (Andocide)		44	543
78936	οὐσία	ou)si/a	what is one's own; reality	οὐσία [gens : ας (ἡ) ]	biens, fortune, richesse	ce qui est le sien; réalité	was ist das eigene; Wirklichkeit	1605	544
41784	ἐκτρέχω	e)ktre/xw	run out	ἐκτρέχω	sortir en courant ; faire une sortie ; dépasser en courant, ou passer en courant le long de ; s'élancer, jaillir, partir : croître rapidement	s'épuiser	leerlaufen	100	544
93469	προσημαίνω	proshmai/nw	to presignify, foretell, announce	προσημαίνω	signifier d'avance	présigner, prédire, annoncer	voraussagen, voraussagen, ankündigen	64	544
6689	Μακεδών	*makedw/n		Μακεδών [gens : όνος (ὁ, ἡ) ]	Macédonien	Macédonien		942	545
107887	τοσόσδε	toso/sde	so much, so many	τοσόσδε [des : τοσή·δε, τοσόν·δε, subst. adv. ]	tout juste aussi grand, aussi fort, aussi nombreux ou aussi petit, aussi faible, aussi peu nombreux	tellement, tellement	so viel, so viele	503	545
38685	ἐξελαύνω	e)celau/nw	to drive out from	ἐξελαύνω [tr. intr. ]	pousser hors de ; expulser, chasser ; tirer en longueur, étirer ; pousser un cheval, un char, s'avancer (à cheval, sur un char) ; partir en expédition	chasser de	ausfahren	405	545
81020	παράγγελμα	para/ggelma	message transmitted	παράγγελμα [gens : ατος (τὸ) ]	avis, avertissement ; précepte ; commandement, ordre	Message transmis	Nachricht gesendet	70	545
86192	πλησιόχωρος	plhsio/xwros	adjacent	πλησιόχωρος [des : ος, ον, ]	situé dans le voisinage	adjacent	benachbart	55	545
97578	σαλπιγκτής	salpigkth/s	trumpeter	σαλπιγκτής > σαλπικτής [gens : οῦ (ὁ) ]	un trompette, un clairon	trompette	Trompeter	51	545
51128	εὔχρηστος	eu)/xrhstos	useful	εὔχρηστος [des : ος, ον, ]	d'un bon usage, d'un usage facile ou commode	utile	sinnvoll	42	545
39711	ἐγώ	e)gw/	I	ἐγώ [pron. ]	pron. pers. de la 1re~pers.	je	ich	46498	546
107888	τοσοῦτος	tosou=tos	so great, so large, so much	τοσοῦτος [des : τοσαύτη, τοσοῦτο τοσοῦτον adj. ]	tel aussi grand, aussi fort, aussi nombreux, ou aussi petit, aussi faible, aussi peu nombreux	si grand, si grand, tellement	so großartig, so groß, so viel	3296	546
38686	ἐξελέγχω	e)cele/gxw	to convict; to verify	ἐξελέγχω	réfuter, confondre ; fournir une preuve ; vérifier	condamner; vérifier	verurteilen; verifizieren	425	546
? 5666	Κόϊντος	*ko/i+ntos		Κοΐντος [gens : ου (ὁ) ]	Quintus, (h. rom.)			111	546
85165	περιτυγχάνω	peritugxa/nw	to light upon, fall in with, meet with	περιτυγχάνω	rencontrer par hasard	éclairer, tomber avec, rencontrer	anzünden, hineinfallen, sich treffen mit	101	546
94495	πτηνός	pthno/s	feathered, winged	πτηνός [des : ή, όν ]	qui vole ; qui est en état de voler	à plumes, ailé	gefiedert, geflügelt	77	546
73088	μοῖρα	moi=ra	part, portion, lot, fate	μοῖρα [gens : ας (ἡ) adv. ]	part, portion ; part assignée à chacun, lot, sort, destinée	partie, partie, lot, sort	Teil, Teil, Los, Schicksal	686	870
7137	Μοῖρα	*moi=ra	part	Μοῖρα [gens : ας (ἡ) ]	le Destin personnifié	partie	Teil	3	992
73028	μόνιμος	mo/nimos	staying in one's place, stable, steadfast	μόνιμος [des : ος ]	qui reste	rester à sa place, stable, inébranlable	an seinem Platz bleiben, stabil, standhaft	62	812
? 7126	Μόνιμος	*mo/nimos	staying in one's place	μόνιμος [des : ος ]	qui reste	Rester dans sa place	Bleiben auf dem Platz	3	981
* 73363	μονομάχος	monoma/xos	fighting in single combat	μονομάχος [des : ος, ον ]@ὁ μονομάχος (in μονομάχος) [des : ος, ον ]	qui combat seul à seul, en combat singulier@gladiateur	combattre en combat unique	im Einzelkampf kämpfen	42	121
? 73270	μονόμαχος	mono/maxos	fighting in single combat	μονομάχος [des : ος, ον ]@ὁ μονομάχος (in μονομάχος) [des : ος, ον ]	qui combat seul à seul, en combat singulier@gladiateur	Se battre en combat unique	Kampf im Einzelkampf	3	28
