112966	ὑποχωρέω	u(poxwre/w	to go back, retire, recoil	ὑποχωρέω	céder la place (pour se retirer ou pour s'avancer)	revenir en arrière, prendre sa retraite, reculer	zurückgehen, sich zurückziehen, zurückschrecken	224	465
50004	εἴδωλον	ei)/dwlon	an image, a phantom	εἴδωλον [gens : ου (τὸ) ]	reproduction des traits, image	une image, un fantôme	ein Bild, ein Phantom	163	465
48977	ἐπιτροπή	e)pitroph/	reference	ἐπιτροπή [gens : ῆς (ἡ) ]	action d'en référer ou d'en appeler à ; droit de décider, pouvoir d'un arbitre ; tutelle, administration d'un tuteur ; action intentée par un pupille à son tuteur dans le délai de cinq ans après la majorité	référence	Referenz	86	465
72681	μικρότης	mikro/ths	smallness: littleness, meanness, pettiness	μικρότης [gens : ητος (ἡ) ]	petitesse	petitesse: petitesse, bassesse, mesquinerie	Kleinheit: Kleinheit, Gemeinheit, Kleinlichkeit	65	465
58240	ἰσόρροπος	i)so/rropos	in equipoise	ἰσόρροπος [des : ος, ον ]	qui penche autant d'un côté que de l'autre, qui est en équilibre ; bien équilibré, qui se contre-balance bien	En équilibre	In equipoise	49	465
88167	πρεσβευτής	presbeuth/s	οld man, ambassador	πρεσϐευτής [gens : οῦ (ὁ) ]	envoyé, député, ambassadeur ; mandataire envoyé au dehors ; lieutenant du consul ou du préteur	vieil homme, ambassadeur	Alter Mann, Botschafter	509	466
111939	ὑπόκειμαι	u(po/keimai	lie under, be submitted, be suggested	ὑπόκειμαι	être couché ou placé dessous, servir de base, de fondement ; être aux pieds de ; être placé sous les yeux ou sous la main, être proposé ; être posé comme fondement, être admis comme principe ; être mis en gage, être hypothéqué	se trouver sous, être soumis, être suggéré	liegen unter, eingereicht werden, vorgeschlagen werden	498	466
30341	δάκρυον	da/kruon	a tear	δάκρυον [(τὸ) ]	larme ; sujet de larmes	une larme	eine Träne	482	466
12784	ἀφανίζω	a)fani/zw	to make unseen, hide from sight	ἀφανίζω	faire disparaître ; obscurcir, ternir	faire invisible, se cacher de la vue	um unsichtbar zu machen, verstecke dich vor den Augen	382	466
27258	αἰδέομαι	ai)de/omai	to be ashamed to do	αἰδέομαι	éprouver un sentiment de honte, de pudeur, de respect ; inspirer du respect à	avoir honte de faire	sich schämen zu tun	265	466
57213	ἵζω	i(/zw	take a seat, sit down, sit still, rest	ἵζω [tr. intr. ]	faire asseoir	asseyez-vous, asseyez-vous, asseyez-vous, reposez-vous	Nehmen Sie Platz, setzen Sie sich, sitzen Sie still, ruhen Sie sich aus	193	466
107808	τομή	tomh/	stump, section	τομή [gens : ῆς (ἡ) ]	tranchant	moignon, coupe	Stumpf, Abschnitt	112	466
6610	Μάνιος	*ma/nios		Μάνιος [gens : ου (ὁ) ]	Manius, (h. rom.)	Manius, (h. rom.)		67	466
38605	ἐξαρτύω	e)cartu/w	equip	ἐξαρτύω	préparer (une expédition, une guerre, etc.)	équiper	ausstatten	67	466
106784	τεκνόω	tekno/w	furnish with children; beget	τεκνόω	engendrer, procréer ; peupler d'enfants ; prendre à titre d'enfant, adopter	meubler avec des enfants; engendrer	mit Kindern ausstatten; zeugen	49	466
22094	ἀπιθέω	a)piqe/w	he disobeyed	ἀπιθέω	ne pas ajouter foi ; ne pas obéir	il a désobéi	er war ungehorsam	43	466
* 37567	ἔγγονος	e)/ggonos	a grandson, granddaughter	1 ἔγγονος [gens : ου (ὁ, ἡ) ]@2 ἔγγονος > ἔκγονος	petit-fils ; descendant@né de	un petit-fils, petite-fille	ein Enkel, Enkelin	50	467
78859	οὐραγία	ou)ragi/a	rearguard	οὐραγία [gens : ας (ἡ) ]	arrière-garde	Arrière-garde	Nachhut	44	467
66300	κρίνω	kri/nw	judge	κρίνω	séparer	juge	Richter	2041	285
? 5883	Κρινώ	*krinw/		κρίνω	séparer			3	763
66330	κριός	krio/s	a ram	κριός [gens : οῦ (ὁ) ]	bélier	un bélier	ein Widder	148	315
5884	Κριός	*krio/s	ram	Κριός [gens : οῦ (ὁ) ]	Krios	RAM	RAM	21	764
? 5879	Κρῖος	*kri=os		κριός [gens : οῦ (ὁ) ]@Κριός [gens : οῦ (ὁ) ]	bélier@Krios			3	759
? 66386	κρόνος	kro/nos	a dotard	Κρόνος [gens : ου (ὁ) ]	Kronos, Saturne ; la planète Saturne ; vieux fou, vieux radoteur	Un dotard	Ein dotard	3	371
5898	Κρόνος	*kro/nos	Cronus	Κρόνος [gens : ου (ὁ) ]	Kronos, Saturne ; la planète Saturne ; vieux fou, vieux radoteur	Cronus	Cronus	150	778
